"Points:0","Points:1","Points:2","X","Y"
14.907,0.70255,14.106,14.907,0.70255
14.922,0.70255,14.106,14.922,0.70255
14.938,0.70255,14.106,14.938,0.70255
14.953,0.70255,14.106,14.953,0.70255
14.968,0.70255,14.106,14.968,0.70255
14.983,0.70255,14.106,14.983,0.70255
14.999,0.70255,14.106,14.999,0.70255
15.014,0.70255,14.106,15.014,0.70255
15.029,0.70255,14.106,15.029,0.70255
15.045,0.70255,14.106,15.045,0.70255
15.06,0.70255,14.106,15.06,0.70255
15.075,0.70255,14.106,15.075,0.70255
15.09,0.70255,14.106,15.09,0.70255
15.106,0.70255,14.106,15.106,0.70255
15.121,0.70255,14.106,15.121,0.70255
15.136,0.70255,14.106,15.136,0.70255
15.151,0.70255,14.106,15.151,0.70255
15.167,0.70255,14.106,15.167,0.70255
15.182,0.70255,14.106,15.182,0.70255
15.197,0.70255,14.106,15.197,0.70255
15.213,0.70255,14.106,15.213,0.70255
15.228,0.70255,14.106,15.228,0.70255
15.243,0.70255,14.106,15.243,0.70255
15.258,0.70255,14.106,15.258,0.70255
15.274,0.70255,14.106,15.274,0.70255
15.289,0.70255,14.106,15.289,0.70255
15.304,0.70255,14.106,15.304,0.70255
15.319,0.70255,14.106,15.319,0.70255
15.335,0.70255,14.106,15.335,0.70255
15.35,0.70255,14.106,15.35,0.70255
15.365,0.70255,14.106,15.365,0.70255
15.381,0.70255,14.106,15.381,0.70255
15.396,0.70255,14.106,15.396,0.70255
15.411,0.70255,14.106,15.411,0.70255
15.426,0.70255,14.106,15.426,0.70255
15.442,0.70255,14.106,15.442,0.70255
15.457,0.70255,14.106,15.457,0.70255
15.472,0.70255,14.106,15.472,0.70255
15.488,0.70255,14.106,15.488,0.70255
15.503,0.70255,14.106,15.503,0.70255
15.518,0.70255,14.106,15.518,0.70255
15.533,0.70255,14.106,15.533,0.70255
15.549,0.70255,14.106,15.549,0.70255
15.564,0.70255,14.106,15.564,0.70255
15.579,0.70255,14.106,15.579,0.70255
15.594,0.70255,14.106,15.594,0.70255
15.61,0.70255,14.106,15.61,0.70255
15.625,0.70255,14.106,15.625,0.70255
15.64,0.70255,14.106,15.64,0.70255
15.656,0.70255,14.106,15.656,0.70255
15.671,0.70255,14.106,15.671,0.70255
15.686,0.70255,14.106,15.686,0.70255
15.701,0.70255,14.106,15.701,0.70255
15.717,0.70255,14.106,15.717,0.70255
15.732,0.70255,14.106,15.732,0.70255
15.747,0.70255,14.106,15.747,0.70255
15.762,0.70255,14.106,15.762,0.70255
15.778,0.70255,14.106,15.778,0.70255
15.793,0.70255,14.106,15.793,0.70255
15.808,0.70255,14.106,15.808,0.70255
15.824,0.70255,14.106,15.824,0.70255
15.839,0.70255,14.106,15.839,0.70255
15.854,0.70255,14.106,15.854,0.70255
15.869,0.70255,14.106,15.869,0.70255
15.885,0.70255,14.106,15.885,0.70255
15.9,0.70255,14.106,15.9,0.70255
15.915,0.70255,14.106,15.915,0.70255
15.93,0.70255,14.106,15.93,0.70255
15.946,0.70255,14.106,15.946,0.70255
15.961,0.70255,14.106,15.961,0.70255
15.976,0.70255,14.106,15.976,0.70255
15.992,0.70255,14.106,15.992,0.70255
16.007,0.70255,14.106,16.007,0.70255
16.022,0.70255,14.106,16.022,0.70255
16.037,0.70255,14.106,16.037,0.70255
16.053,0.70255,14.106,16.053,0.70255
16.068,0.70255,14.106,16.068,0.70255
16.083,0.70255,14.106,16.083,0.70255
16.098,0.70255,14.106,16.098,0.70255
16.114,0.70255,14.106,16.114,0.70255
16.129,0.70255,14.106,16.129,0.70255
16.144,0.70255,14.106,16.144,0.70255
16.16,0.70255,14.106,16.16,0.70255
16.175,0.70255,14.106,16.175,0.70255
16.19,0.70255,14.106,16.19,0.70255
16.205,0.70255,14.106,16.205,0.70255
16.221,0.70255,14.106,16.221,0.70255
16.236,0.70255,14.106,16.236,0.70255
16.251,0.70255,14.106,16.251,0.70255
16.266,0.70255,14.106,16.266,0.70255
16.282,0.70255,14.106,16.282,0.70255
16.297,0.70255,14.106,16.297,0.70255
16.312,0.70255,14.106,16.312,0.70255
16.328,0.70255,14.106,16.328,0.70255
16.343,0.70255,14.106,16.343,0.70255
16.358,0.70255,14.106,16.358,0.70255
16.373,0.70255,14.106,16.373,0.70255
16.389,0.70255,14.106,16.389,0.70255
16.404,0.70255,14.106,16.404,0.70255
16.419,0.70255,14.106,16.419,0.70255
16.434,0.70255,14.106,16.434,0.70255
16.45,0.70255,14.106,16.45,0.70255
16.465,0.70255,14.106,16.465,0.70255
16.48,0.70255,14.106,16.48,0.70255
16.496,0.70255,14.106,16.496,0.70255
16.511,0.70255,14.106,16.511,0.70255
16.526,0.70255,14.106,16.526,0.70255
16.541,0.70255,14.106,16.541,0.70255
16.557,0.70255,14.106,16.557,0.70255
16.572,0.70255,14.106,16.572,0.70255
16.587,0.70255,14.106,16.587,0.70255
16.602,0.70255,14.106,16.602,0.70255
16.618,0.70255,14.106,16.618,0.70255
16.633,0.70255,14.106,16.633,0.70255
16.648,0.70255,14.106,16.648,0.70255
16.664,0.70255,14.106,16.664,0.70255
16.679,0.70255,14.106,16.679,0.70255
16.694,0.70255,14.106,16.694,0.70255
16.709,0.70255,14.106,16.709,0.70255
16.725,0.70255,14.106,16.725,0.70255
16.74,0.70255,14.106,16.74,0.70255
16.755,0.70255,14.106,16.755,0.70255
16.771,0.70255,14.106,16.771,0.70255
16.786,0.70255,14.106,16.786,0.70255
16.801,0.70255,14.106,16.801,0.70255
16.816,0.70255,14.106,16.816,0.70255
16.832,0.70255,14.106,16.832,0.70255
16.847,0.70255,14.106,16.847,0.70255
16.862,0.70255,14.106,16.862,0.70255
16.877,0.70255,14.106,16.877,0.70255
16.893,0.70255,14.106,16.893,0.70255
16.908,0.70255,14.106,16.908,0.70255
16.923,0.70255,14.106,16.923,0.70255
16.939,0.70255,14.106,16.939,0.70255
16.954,0.70255,14.106,16.954,0.70255
16.969,0.70255,14.106,16.969,0.70255
16.984,0.70255,14.106,16.984,0.70255
17,0.70255,14.106,17,0.70255
17.015,0.70255,14.106,17.015,0.70255
17.03,0.70255,14.106,17.03,0.70255
17.045,0.70255,14.106,17.045,0.70255
17.061,0.70255,14.106,17.061,0.70255
17.076,0.70255,14.106,17.076,0.70255
17.091,0.70255,14.106,17.091,0.70255
17.107,0.70255,14.106,17.107,0.70255
17.122,0.70255,14.106,17.122,0.70255
17.137,0.70255,14.106,17.137,0.70255
17.152,0.70255,14.106,17.152,0.70255
17.168,0.70255,14.106,17.168,0.70255
17.183,0.70255,14.106,17.183,0.70255
17.198,0.70255,14.106,17.198,0.70255
17.213,0.70255,14.106,17.213,0.70255
17.229,0.70255,14.106,17.229,0.70255
17.244,0.70255,14.106,17.244,0.70255
17.259,0.70255,14.106,17.259,0.70255
17.275,0.70255,14.106,17.275,0.70255
17.29,0.70255,14.106,17.29,0.70255
17.305,0.70255,14.106,17.305,0.70255
17.32,0.70255,14.106,17.32,0.70255
17.336,0.70255,14.106,17.336,0.70255
17.351,0.70255,14.106,17.351,0.70255
17.366,0.70255,14.106,17.366,0.70255
17.381,0.70255,14.106,17.381,0.70255
17.397,0.70255,14.106,17.397,0.70255
17.412,0.70255,14.106,17.412,0.70255
17.427,0.70255,14.106,17.427,0.70255
17.443,0.70255,14.106,17.443,0.70255
17.458,0.70255,14.106,17.458,0.70255
17.473,0.70255,14.106,17.473,0.70255
17.488,0.70255,14.106,17.488,0.70255
17.504,0.70255,14.106,17.504,0.70255
17.519,0.70255,14.106,17.519,0.70255
17.534,0.70255,14.106,17.534,0.70255
17.549,0.70255,14.106,17.549,0.70255
17.565,0.70255,14.106,17.565,0.70255
17.58,0.70255,14.106,17.58,0.70255
17.595,0.70255,14.106,17.595,0.70255
17.611,0.70255,14.106,17.611,0.70255
17.626,0.70255,14.106,17.626,0.70255
17.641,0.70255,14.106,17.641,0.70255
17.656,0.70255,14.106,17.656,0.70255
17.672,0.70255,14.106,17.672,0.70255
17.687,0.70255,14.106,17.687,0.70255
17.702,0.70255,14.106,17.702,0.70255
17.717,0.70255,14.106,17.717,0.70255
17.733,0.70255,14.106,17.733,0.70255
17.748,0.70255,14.106,17.748,0.70255
17.763,0.70255,14.106,17.763,0.70255
17.779,0.70255,14.106,17.779,0.70255
17.794,0.70255,14.106,17.794,0.70255
17.809,0.70255,14.106,17.809,0.70255
17.824,0.70255,14.106,17.824,0.70255
17.84,0.70255,14.106,17.84,0.70255
17.855,0.70255,14.106,17.855,0.70255
17.87,0.70255,14.106,17.87,0.70255
17.885,0.70255,14.106,17.885,0.70255
17.901,0.70255,14.106,17.901,0.70255
17.916,0.70255,14.106,17.916,0.70255
17.931,0.70255,14.106,17.931,0.70255
17.947,0.70255,14.106,17.947,0.70255
17.962,0.70255,14.106,17.962,0.70255
17.977,0.70255,14.106,17.977,0.70255
17.992,0.70255,14.106,17.992,0.70255
18.008,0.70255,14.106,18.008,0.70255
18.023,0.70255,14.106,18.023,0.70255
18.038,0.70255,14.106,18.038,0.70255
18.053,0.70255,14.106,18.053,0.70255
18.069,0.70255,14.106,18.069,0.70255
18.084,0.70255,14.106,18.084,0.70255
18.099,0.70255,14.106,18.099,0.70255
18.115,0.70255,14.106,18.115,0.70255
18.13,0.70255,14.106,18.13,0.70255
18.145,0.70255,14.106,18.145,0.70255
18.16,0.70255,14.106,18.16,0.70255
18.176,0.70255,14.106,18.176,0.70255
18.191,0.70255,14.106,18.191,0.70255
18.206,0.70255,14.106,18.206,0.70255
18.222,0.70255,14.106,18.222,0.70255
18.237,0.70255,14.106,18.237,0.70255
18.252,0.70255,14.106,18.252,0.70255
18.267,0.70255,14.106,18.267,0.70255
18.283,0.70255,14.106,18.283,0.70255
18.298,0.70255,14.106,18.298,0.70255
18.313,0.70255,14.106,18.313,0.70255
18.328,0.70255,14.106,18.328,0.70255
18.344,0.70255,14.106,18.344,0.70255
18.359,0.70255,14.106,18.359,0.70255
18.374,0.70255,14.106,18.374,0.70255
18.39,0.70255,14.106,18.39,0.70255
18.405,0.70255,14.106,18.405,0.70255
18.42,0.70255,14.106,18.42,0.70255
18.435,0.70255,14.106,18.435,0.70255
18.451,0.70255,14.106,18.451,0.70255
18.466,0.70255,14.106,18.466,0.70255
18.481,0.70255,14.106,18.481,0.70255
18.496,0.70255,14.106,18.496,0.70255
18.512,0.70255,14.106,18.512,0.70255
18.527,0.70255,14.106,18.527,0.70255
18.542,0.70255,14.106,18.542,0.70255
18.558,0.70255,14.106,18.558,0.70255
18.573,0.70255,14.106,18.573,0.70255
18.588,0.70255,14.106,18.588,0.70255
18.603,0.70255,14.106,18.603,0.70255
18.619,0.70255,14.106,18.619,0.70255
18.634,0.70255,14.106,18.634,0.70255
18.649,0.70255,14.106,18.649,0.70255
18.664,0.70255,14.106,18.664,0.70255
18.68,0.70255,14.106,18.68,0.70255
18.695,0.70255,14.106,18.695,0.70255
18.71,0.70255,14.106,18.71,0.70255
18.726,0.70255,14.106,18.726,0.70255
18.741,0.70255,14.106,18.741,0.70255
18.756,0.70255,14.106,18.756,0.70255
18.771,0.70255,14.106,18.771,0.70255
18.787,0.70255,14.106,18.787,0.70255
18.802,0.70255,14.106,18.802,0.70255
18.817,0.70255,14.106,18.817,0.70255
18.832,0.70255,14.106,18.832,0.70255
18.848,0.70255,14.106,18.848,0.70255
18.863,0.70255,14.106,18.863,0.70255
18.878,0.70255,14.106,18.878,0.70255
18.894,0.70255,14.106,18.894,0.70255
18.909,0.70255,14.106,18.909,0.70255
18.924,0.70255,14.106,18.924,0.70255
18.939,0.70255,14.106,18.939,0.70255
18.955,0.70255,14.106,18.955,0.70255
18.97,0.70255,14.106,18.97,0.70255
18.985,0.70255,14.106,18.985,0.70255
19,0.70255,14.106,19,0.70255
19.016,0.70255,14.106,19.016,0.70255
19.031,0.70255,14.106,19.031,0.70255
19.046,0.70255,14.106,19.046,0.70255
19.062,0.70255,14.106,19.062,0.70255
19.077,0.70255,14.106,19.077,0.70255
19.092,0.70255,14.106,19.092,0.70255
19.107,0.70255,14.106,19.107,0.70255
19.123,0.70255,14.106,19.123,0.70255
19.138,0.70255,14.106,19.138,0.70255
19.153,0.70255,14.106,19.153,0.70255
19.168,0.70255,14.106,19.168,0.70255
19.184,0.70255,14.106,19.184,0.70255
19.199,0.70255,14.106,19.199,0.70255
19.214,0.70255,14.106,19.214,0.70255
19.23,0.70255,14.106,19.23,0.70255
19.245,0.70255,14.106,19.245,0.70255
19.26,0.70255,14.106,19.26,0.70255
19.275,0.70255,14.106,19.275,0.70255
19.291,0.70255,14.106,19.291,0.70255
19.306,0.70255,14.106,19.306,0.70255
19.321,0.70255,14.106,19.321,0.70255
19.336,0.70255,14.106,19.336,0.70255
19.352,0.70255,14.106,19.352,0.70255
19.367,0.70255,14.106,19.367,0.70255
19.382,0.70255,14.106,19.382,0.70255
19.398,0.70255,14.106,19.398,0.70255
19.413,0.70255,14.106,19.413,0.70255
19.428,0.70255,14.106,19.428,0.70255
19.443,0.70255,14.106,19.443,0.70255
19.459,0.70255,14.106,19.459,0.70255
19.474,0.70255,14.106,19.474,0.70255
19.489,0.70255,14.106,19.489,0.70255
19.505,0.70255,14.106,19.505,0.70255
19.52,0.70255,14.106,19.52,0.70255
19.535,0.70255,14.106,19.535,0.70255
19.55,0.70255,14.106,19.55,0.70255
19.566,0.70255,14.106,19.566,0.70255
19.581,0.70255,14.106,19.581,0.70255
19.596,0.70255,14.106,19.596,0.70255
19.611,0.70255,14.106,19.611,0.70255
19.627,0.70255,14.106,19.627,0.70255
19.642,0.70255,14.106,19.642,0.70255
19.657,0.70255,14.106,19.657,0.70255
19.673,0.70255,14.106,19.673,0.70255
19.688,0.70255,14.106,19.688,0.70255
19.703,0.70255,14.106,19.703,0.70255
19.718,0.70255,14.106,19.718,0.70255
19.734,0.70255,14.106,19.734,0.70255
19.749,0.70255,14.106,19.749,0.70255
19.764,0.70255,14.106,19.764,0.70255
19.779,0.70255,14.106,19.779,0.70255
19.795,0.70255,14.106,19.795,0.70255
19.81,0.70255,14.106,19.81,0.70255
19.825,0.70255,14.106,19.825,0.70255
19.841,0.70255,14.106,19.841,0.70255
19.856,0.70255,14.106,19.856,0.70255
19.871,0.70255,14.106,19.871,0.70255
19.886,0.70255,14.106,19.886,0.70255
19.902,0.70255,14.106,19.902,0.70255
19.917,0.70255,14.106,19.917,0.70255
19.932,0.70255,14.106,19.932,0.70255
19.947,0.70255,14.106,19.947,0.70255
19.963,0.70255,14.106,19.963,0.70255
19.978,0.70255,14.106,19.978,0.70255
19.993,0.70255,14.106,19.993,0.70255
20.009,0.70255,14.106,20.009,0.70255
20.024,0.70255,14.106,20.024,0.70255
20.039,0.70255,14.106,20.039,0.70255
20.054,0.70255,14.106,20.054,0.70255
20.07,0.70255,14.106,20.07,0.70255
20.085,0.70255,14.106,20.085,0.70255
20.1,0.70255,14.106,20.1,0.70255
20.115,0.70255,14.106,20.115,0.70255
20.131,0.70255,14.106,20.131,0.70255
20.146,0.70255,14.106,20.146,0.70255
20.161,0.70255,14.106,20.161,0.70255
20.177,0.70255,14.106,20.177,0.70255
20.192,0.70255,14.106,20.192,0.70255
20.208,0.70255,14.106,20.208,0.70255
20.223,0.70255,14.106,20.223,0.70255
20.238,0.70255,14.106,20.238,0.70255
20.254,0.70255,14.106,20.254,0.70255
20.269,0.70255,14.106,20.269,0.70255
20.285,0.70255,14.106,20.285,0.70255
20.3,0.70255,14.106,20.3,0.70255
20.316,0.70255,14.106,20.316,0.70255
20.332,0.70255,14.106,20.332,0.70255
20.347,0.70255,14.106,20.347,0.70255
20.363,0.70255,14.106,20.363,0.70255
20.378,0.70255,14.106,20.378,0.70255
20.394,0.70255,14.106,20.394,0.70255
20.41,0.70255,14.106,20.41,0.70255
20.425,0.70255,14.106,20.425,0.70255
20.441,0.70255,14.106,20.441,0.70255
20.457,0.70255,14.106,20.457,0.70255
20.473,0.70255,14.106,20.473,0.70255
20.488,0.70255,14.106,20.488,0.70255
20.504,0.70255,14.106,20.504,0.70255
20.52,0.70255,14.106,20.52,0.70255
20.536,0.70255,14.106,20.536,0.70255
20.552,0.70255,14.106,20.552,0.70255
20.568,0.70255,14.106,20.568,0.70255
20.584,0.70255,14.106,20.584,0.70255
20.6,0.70255,14.106,20.6,0.70255
20.616,0.70255,14.106,20.616,0.70255
20.632,0.70255,14.106,20.632,0.70255
20.648,0.70255,14.106,20.648,0.70255
20.664,0.70255,14.106,20.664,0.70255
20.68,0.70255,14.106,20.68,0.70255
20.696,0.70255,14.106,20.696,0.70255
20.712,0.70255,14.106,20.712,0.70255
20.728,0.70255,14.106,20.728,0.70255
20.744,0.70255,14.106,20.744,0.70255
20.761,0.70255,14.106,20.761,0.70255
20.777,0.70255,14.106,20.777,0.70255
20.793,0.70255,14.106,20.793,0.70255
20.809,0.70255,14.106,20.809,0.70255
20.826,0.70255,14.106,20.826,0.70255
20.842,0.70255,14.106,20.842,0.70255
20.858,0.70255,14.106,20.858,0.70255
20.875,0.70255,14.106,20.875,0.70255
20.891,0.70255,14.106,20.891,0.70255
20.908,0.70255,14.106,20.908,0.70255
20.924,0.70255,14.106,20.924,0.70255
20.941,0.70255,14.106,20.941,0.70255
20.957,0.70255,14.106,20.957,0.70255
20.974,0.70255,14.106,20.974,0.70255
20.99,0.70255,14.106,20.99,0.70255
21.007,0.70255,14.106,21.007,0.70255
21.024,0.70255,14.106,21.024,0.70255
21.04,0.70255,14.106,21.04,0.70255
21.057,0.70255,14.106,21.057,0.70255
21.074,0.70255,14.106,21.074,0.70255
21.091,0.70255,14.106,21.091,0.70255
21.107,0.70255,14.106,21.107,0.70255
21.124,0.70255,14.106,21.124,0.70255
21.141,0.70255,14.106,21.141,0.70255
21.158,0.70255,14.106,21.158,0.70255
21.175,0.70255,14.106,21.175,0.70255
21.192,0.70255,14.106,21.192,0.70255
21.209,0.70255,14.106,21.209,0.70255
21.226,0.70255,14.106,21.226,0.70255
21.243,0.70255,14.106,21.243,0.70255
21.26,0.70255,14.106,21.26,0.70255
21.277,0.70255,14.106,21.277,0.70255
21.294,0.70255,14.106,21.294,0.70255
21.312,0.70255,14.106,21.312,0.70255
21.329,0.70255,14.106,21.329,0.70255
21.346,0.70255,14.106,21.346,0.70255
21.363,0.70255,14.106,21.363,0.70255
21.381,0.70255,14.106,21.381,0.70255
21.398,0.70255,14.106,21.398,0.70255
21.415,0.70255,14.106,21.415,0.70255
21.433,0.70255,14.106,21.433,0.70255
21.45,0.70255,14.106,21.45,0.70255
21.468,0.70255,14.106,21.468,0.70255
21.485,0.70255,14.106,21.485,0.70255
21.503,0.70255,14.106,21.503,0.70255
21.521,0.70255,14.106,21.521,0.70255
21.538,0.70255,14.106,21.538,0.70255
21.556,0.70255,14.106,21.556,0.70255
21.574,0.70255,14.106,21.574,0.70255
21.592,0.70255,14.106,21.592,0.70255
21.609,0.70255,14.106,21.609,0.70255
21.627,0.70255,14.106,21.627,0.70255
21.645,0.70255,14.106,21.645,0.70255
21.663,0.70255,14.106,21.663,0.70255
21.681,0.70255,14.106,21.681,0.70255
21.699,0.70255,14.106,21.699,0.70255
21.717,0.70255,14.106,21.717,0.70255
21.735,0.70255,14.106,21.735,0.70255
21.753,0.70255,14.106,21.753,0.70255
21.772,0.70255,14.106,21.772,0.70255
21.79,0.70255,14.106,21.79,0.70255
21.808,0.70255,14.106,21.808,0.70255
21.826,0.70255,14.106,21.826,0.70255
21.845,0.70255,14.106,21.845,0.70255
21.863,0.70255,14.106,21.863,0.70255
21.882,0.70255,14.106,21.882,0.70255
21.9,0.70255,14.106,21.9,0.70255
21.919,0.70255,14.106,21.919,0.70255
21.937,0.70255,14.106,21.937,0.70255
21.956,0.70255,14.106,21.956,0.70255
21.974,0.70255,14.106,21.974,0.70255
21.993,0.70255,14.106,21.993,0.70255
22.012,0.70255,14.106,22.012,0.70255
22.031,0.70255,14.106,22.031,0.70255
22.049,0.70255,14.106,22.049,0.70255
22.068,0.70255,14.106,22.068,0.70255
22.087,0.70255,14.106,22.087,0.70255
22.106,0.70255,14.106,22.106,0.70255
22.125,0.70255,14.106,22.125,0.70255
22.144,0.70255,14.106,22.144,0.70255
22.164,0.70255,14.106,22.164,0.70255
22.183,0.70255,14.106,22.183,0.70255
22.202,0.70255,14.106,22.202,0.70255
22.221,0.70255,14.106,22.221,0.70255
22.24,0.70255,14.106,22.24,0.70255
22.26,0.70255,14.106,22.26,0.70255
22.279,0.70255,14.106,22.279,0.70255
22.299,0.70255,14.106,22.299,0.70255
22.318,0.70255,14.106,22.318,0.70255
22.338,0.70255,14.106,22.338,0.70255
22.357,0.70255,14.106,22.357,0.70255
22.377,0.70255,14.106,22.377,0.70255
22.397,0.70255,14.106,22.397,0.70255
22.417,0.70255,14.106,22.417,0.70255
22.437,0.70255,14.106,22.437,0.70255
22.456,0.70255,14.106,22.456,0.70255
22.476,0.70255,14.106,22.476,0.70255
22.496,0.70255,14.106,22.496,0.70255
22.516,0.70255,14.106,22.516,0.70255
22.537,0.70255,14.106,22.537,0.70255
22.557,0.70255,14.106,22.557,0.70255
22.577,0.70255,14.106,22.577,0.70255
22.597,0.70255,14.106,22.597,0.70255
22.618,0.70255,14.106,22.618,0.70255
22.638,0.70255,14.106,22.638,0.70255
22.658,0.70255,14.106,22.658,0.70255
22.679,0.70255,14.106,22.679,0.70255
22.699,0.70255,14.106,22.699,0.70255
22.72,0.70255,14.106,22.72,0.70255
22.741,0.70255,14.106,22.741,0.70255
22.762,0.70255,14.106,22.762,0.70255
22.782,0.70255,14.106,22.782,0.70255
22.803,0.70255,14.106,22.803,0.70255
22.824,0.70255,14.106,22.824,0.70255
22.845,0.70255,14.106,22.845,0.70255
22.866,0.70255,14.106,22.866,0.70255
22.887,0.70255,14.106,22.887,0.70255
22.909,0.70255,14.106,22.909,0.70255
22.93,0.70255,14.106,22.93,0.70255
22.951,0.70255,14.106,22.951,0.70255
22.973,0.70255,14.106,22.973,0.70255
22.994,0.70255,14.106,22.994,0.70255
23.015,0.70255,14.106,23.015,0.70255
23.037,0.70255,14.106,23.037,0.70255
23.059,0.70255,14.106,23.059,0.70255
23.08,0.70255,14.106,23.08,0.70255
23.102,0.70255,14.106,23.102,0.70255
23.124,0.70255,14.106,23.124,0.70255
23.146,0.70255,14.106,23.146,0.70255
23.168,0.70255,14.106,23.168,0.70255
23.19,0.70255,14.106,23.19,0.70255
23.212,0.70255,14.106,23.212,0.70255
23.234,0.70255,14.106,23.234,0.70255
23.257,0.70255,14.106,23.257,0.70255
23.279,0.70255,14.106,23.279,0.70255
23.301,0.70255,14.106,23.301,0.70255
23.324,0.70255,14.106,23.324,0.70255
23.347,0.70255,14.106,23.347,0.70255
23.369,0.70255,14.106,23.369,0.70255
23.392,0.70255,14.106,23.392,0.70255
23.415,0.70255,14.106,23.415,0.70255
23.438,0.70255,14.106,23.438,0.70255
23.46,0.70255,14.106,23.46,0.70255
23.484,0.70255,14.106,23.484,0.70255
23.507,0.70255,14.106,23.507,0.70255
23.53,0.70255,14.106,23.53,0.70255
23.553,0.70255,14.106,23.553,0.70255
23.576,0.70255,14.106,23.576,0.70255
23.6,0.70255,14.106,23.6,0.70255
23.623,0.70255,14.106,23.623,0.70255
23.647,0.70255,14.106,23.647,0.70255
23.671,0.70255,14.106,23.671,0.70255
23.694,0.70255,14.106,23.694,0.70255
23.718,0.70255,14.106,23.718,0.70255
23.742,0.70255,14.106,23.742,0.70255
23.766,0.70255,14.106,23.766,0.70255
23.79,0.70255,14.106,23.79,0.70255
23.814,0.70255,14.106,23.814,0.70255
23.839,0.70255,14.106,23.839,0.70255
23.863,0.70255,14.106,23.863,0.70255
23.888,0.70255,14.106,23.888,0.70255
23.912,0.70255,14.106,23.912,0.70255
23.937,0.70255,14.106,23.937,0.70255
23.961,0.70255,14.106,23.961,0.70255
23.986,0.70255,14.106,23.986,0.70255
24.011,0.70255,14.106,24.011,0.70255
24.036,0.70255,14.106,24.036,0.70255
24.061,0.70255,14.106,24.061,0.70255
24.086,0.70255,14.106,24.086,0.70255
24.112,0.70255,14.106,24.112,0.70255
24.137,0.70255,14.106,24.137,0.70255
24.163,0.70255,14.106,24.163,0.70255
24.188,0.70255,14.106,24.188,0.70255
24.214,0.70255,14.106,24.214,0.70255
24.24,0.70255,14.106,24.24,0.70255
24.265,0.70255,14.106,24.265,0.70255
24.291,0.70255,14.106,24.291,0.70255
24.317,0.70255,14.106,24.317,0.70255
24.344,0.70255,14.106,24.344,0.70255
24.37,0.70255,14.106,24.37,0.70255
24.396,0.70255,14.106,24.396,0.70255
24.423,0.70255,14.106,24.423,0.70255
24.449,0.70255,14.106,24.449,0.70255
24.476,0.70255,14.106,24.476,0.70255
24.503,0.70255,14.106,24.503,0.70255
24.53,0.70255,14.106,24.53,0.70255
24.557,0.70255,14.106,24.557,0.70255
24.584,0.70255,14.106,24.584,0.70255
24.611,0.70255,14.106,24.611,0.70255
24.639,0.70255,14.106,24.639,0.70255
24.666,0.70255,14.106,24.666,0.70255
24.694,0.70255,14.106,24.694,0.70255
24.721,0.70255,14.106,24.721,0.70255
24.749,0.70255,14.106,24.749,0.70255
24.777,0.70255,14.106,24.777,0.70255
24.805,0.70255,14.106,24.805,0.70255
24.833,0.70255,14.106,24.833,0.70255
24.862,0.70255,14.106,24.862,0.70255
24.89,0.70255,14.106,24.89,0.70255
24.919,0.70255,14.106,24.919,0.70255
24.947,0.70255,14.106,24.947,0.70255
24.976,0.70255,14.106,24.976,0.70255
25.005,0.70255,14.106,25.005,0.70255
25.034,0.70255,14.106,25.034,0.70255
25.063,0.70255,14.106,25.063,0.70255
25.093,0.70255,14.106,25.093,0.70255
25.122,0.70255,14.106,25.122,0.70255
25.152,0.70255,14.106,25.152,0.70255
25.181,0.70255,14.106,25.181,0.70255
25.211,0.70255,14.106,25.211,0.70255
25.241,0.70255,14.106,25.241,0.70255
25.271,0.70255,14.106,25.271,0.70255
25.301,0.70255,14.106,25.301,0.70255
25.332,0.70255,14.106,25.332,0.70255
25.362,0.70255,14.106,25.362,0.70255
25.393,0.70255,14.106,25.393,0.70255
25.424,0.70255,14.106,25.424,0.70255
25.455,0.70255,14.106,25.455,0.70255
25.486,0.70255,14.106,25.486,0.70255
25.517,0.70255,14.106,25.517,0.70255
25.549,0.70255,14.106,25.549,0.70255
25.58,0.70255,14.106,25.58,0.70255
25.612,0.70255,14.106,25.612,0.70255
25.644,0.70255,14.106,25.644,0.70255
25.676,0.70255,14.106,25.676,0.70255
25.708,0.70255,14.106,25.708,0.70255
25.74,0.70255,14.106,25.74,0.70255
25.772,0.70255,14.106,25.772,0.70255
25.805,0.70255,14.106,25.805,0.70255
25.838,0.70255,14.106,25.838,0.70255
